2019-07-21 08:00:00,1902
2019-07-21 09:00:00,2528
2019-07-21 10:00:00,3237
2019-07-21 11:00:00,7495
2019-07-21 12:00:00,7827
2019-07-21 13:00:00,10778
2019-07-21 14:00:00,13158
2019-07-21 15:00:00,13512
2019-07-21 16:00:00,12423
2019-07-21 17:00:00,11616
2019-07-21 18:00:00,9908
2019-07-21 19:00:00,9721
2019-07-21 20:00:00,8475
2019-07-21 21:00:00,9205
2019-07-21 22:00:00,10466
2019-07-21 23:00:00,5949
2019-07-22 00:00:00,4106
2019-07-22 01:00:00,4195
2019-07-22 02:00:00,3206
2019-07-22 03:00:00,2763
2019-07-22 04:00:00,1970
2019-07-22 05:00:00,1923
2019-07-22 06:00:00,1582
2019-07-22 07:00:00,1353
2019-07-22 08:00:00,2105
2019-07-22 09:00:00,3663
2019-07-22 10:00:00,11208
2019-07-22 11:00:00,23729
2019-07-22 12:00:00,29294
2019-07-22 13:00:00,29598
2019-07-22 14:00:00,33415
2019-07-22 15:00:00,36303
2019-07-22 16:00:00,36736
2019-07-22 17:00:00,39302
2019-07-22 18:00:00,36536
2019-07-22 19:00:00,38548
2019-07-22 20:00:00,38558
2019-07-22 21:00:00,34724
2019-07-22 22:00:00,37665
2019-07-22 23:00:00,20827
2019-07-23 00:00:00,8933
2019-07-23 01:00:00,4823
2019-07-23 02:00:00,3651
2019-07-23 03:00:00,2721
2019-07-23 04:00:00,2376
2019-07-23 05:00:00,1383
2019-07-23 06:00:00,1575
2019-07-23 07:00:00,1435
2019-07-23 08:00:00,1722
2019-07-23 09:00:00,3193
2019-07-23 10:00:00,13054
2019-07-23 11:00:00,26555
2019-07-23 12:00:00,30641
2019-07-23 13:00:00,32782
2019-07-23 14:00:00,38019
2019-07-23 15:00:00,37270
2019-07-23 16:00:00,41462
2019-07-23 17:00:00,40325
2019-07-23 18:00:00,37614
2019-07-23 19:00:00,35788
2019-07-23 20:00:00,37369
2019-07-23 21:00:00,34227
2019-07-23 22:00:00,25745
2019-07-23 23:00:00,29210
2019-07-24 00:00:00,16452
2019-07-24 01:00:00,7405
2019-07-24 02:00:00,4514
2019-07-24 03:00:00,3723
2019-07-24 04:00:00,2303
2019-07-24 05:00:00,1896
2019-07-24 06:00:00,1634
2019-07-24 07:00:00,2168
2019-07-24 08:00:00,2077
2019-07-24 09:00:00,3200
2019-07-24 10:00:00,11958
2019-07-24 11:00:00,24314
2019-07-24 12:00:00,32370
2019-07-24 13:00:00,38997
2019-07-24 14:00:00,42433
2019-07-24 15:00:00,38312
2019-07-24 16:00:00,39721
2019-07-24 17:00:00,38897
2019-07-24 18:00:00,35378
2019-07-24 19:00:00,41397
2019-07-24 20:00:00,37615
2019-07-24 21:00:00,33496
2019-07-24 22:00:00,30064
2019-07-24 23:00:00,30720
2019-07-25 00:00:00,17639
2019-07-25 01:00:00,7839
2019-07-25 02:00:00,4694
2019-07-25 03:00:00,1758
2019-07-25 04:00:00,1588
2019-07-25 05:00:00,1541
2019-07-25 06:00:00,1636
2019-07-25 07:00:00,1285
2019-07-25 08:00:00,1584
2019-07-25 09:00:00,4352
2019-07-25 10:00:00,12668
2019-07-25 11:00:00,25199
2019-07-25 12:00:00,33230
2019-07-25 13:00:00,37320
2019-07-25 14:00:00,39959
2019-07-25 15:00:00,37306
2019-07-25 16:00:00,41694
2019-07-25 17:00:00,39669
2019-07-25 18:00:00,36108
2019-07-25 19:00:00,37290
2019-07-25 20:00:00,38838
2019-07-25 21:00:00,37008
2019-07-25 22:00:00,30632
2019-07-25 23:00:00,28058
2019-07-26 00:00:00,15262
2019-07-26 01:00:00,6849
2019-07-26 02:00:00,3260
2019-07-26 03:00:00,4552
2019-07-26 04:00:00,1544
2019-07-26 05:00:00,1254
2019-07-26 06:00:00,2600
2019-07-26 07:00:00,1250
2019-07-26 08:00:00,1589
2019-07-26 09:00:00,3001
2019-07-26 10:00:00,10971
2019-07-26 11:00:00,21519
2019-07-26 12:00:00,30508
2019-07-26 13:00:00,34093
2019-07-26 14:00:00,37735
2019-07-26 15:00:00,38711
2019-07-26 16:00:00,36603
2019-07-26 17:00:00,36476
2019-07-26 18:00:00,34379
2019-07-26 19:00:00,32768
2019-07-26 20:00:00,33349
2019-07-26 21:00:00,27938
2019-07-26 22:00:00,26714
2019-07-26 23:00:00,22852
2019-07-27 00:00:00,13188
2019-07-27 01:00:00,6994
2019-07-27 02:00:00,4402
2019-07-27 03:00:00,1815
2019-07-27 04:00:00,1792
2019-07-27 05:00:00,1843
2019-07-27 06:00:00,1214
2019-07-27 07:00:00,1256
2019-07-27 08:00:00,1456
2019-07-27 09:00:00,1874
2019-07-27 10:00:00,6018
2019-07-27 11:00:00,12812
2019-07-27 12:00:00,15146
2019-07-27 13:00:00,17610
2019-07-27 14:00:00,16798
2019-07-27 15:00:00,19565
2019-07-27 16:00:00,18739
2019-07-27 17:00:00,17465
2019-07-27 18:00:00,17505
2019-07-27 19:00:00,14270
2019-07-27 20:00:00,16737
2019-07-27 21:00:00,15983
2019-07-27 22:00:00,17163
2019-07-27 23:00:00,13347
2019-07-28 00:00:00,6774
2019-07-28 01:00:00,3896
2019-07-28 02:00:00,2124
2019-07-28 03:00:00,1545
2019-07-28 04:00:00,1273
2019-07-28 05:00:00,1335
2019-07-28 06:00:00,1630
2019-07-28 07:00:00,1791
2019-07-28 08:00:00,2059
2019-07-28 09:00:00,2345
2019-07-28 10:00:00,3281
2019-07-28 11:00:00,6694
2019-07-28 12:00:00,9274
2019-07-28 13:00:00,9976
2019-07-28 14:00:00,10534
2019-07-28 15:00:00,30000
2019-07-28 16:00:00,11961
2019-07-28 17:00:00,12448
2019-07-28 18:00:00,11544
2019-07-28 19:00:00,9546
2019-07-28 20:00:00,9477
2019-07-28 21:00:00,7617
2019-07-28 22:00:00,8054
2019-07-28 23:00:00,7417
2019-07-29 00:00:00,3748
2019-07-29 01:00:00,5559
2019-07-29 02:00:00,2476
2019-07-29 03:00:00,1735
2019-07-29 04:00:00,1562
2019-07-29 05:00:00,1241
2019-07-29 06:00:00,1470
2019-07-29 07:00:00,1143
2019-07-29 08:00:00,1417
2019-07-29 09:00:00,4147
2019-07-29 10:00:00,12551
2019-07-29 11:00:00,24412
2019-07-29 12:00:00,31434
2019-07-29 13:00:00,32340
2019-07-29 14:00:00,35295
2019-07-29 15:00:00,38456
2019-07-29 16:00:00,41705
2019-07-29 17:00:00,39902
2019-07-29 18:00:00,38438
2019-07-29 19:00:00,40661
2019-07-29 20:00:00,37948
2019-07-29 21:00:00,33471
2019-07-29 22:00:00,31687
2019-07-29 23:00:00,23954
2019-07-30 00:00:00,10162
2019-07-30 01:00:00,4924
2019-07-30 02:00:00,2305
2019-07-30 03:00:00,1819
2019-07-30 04:00:00,1369
2019-07-30 05:00:00,1176
2019-07-30 06:00:00,1533
2019-07-30 07:00:00,1039
2019-07-30 08:00:00,1397
2019-07-30 09:00:00,3755
2019-07-30 10:00:00,12828
2019-07-30 11:00:00,24920
2019-07-30 12:00:00,34828
2019-07-30 13:00:00,33303
2019-07-30 14:00:00,36194
2019-07-30 15:00:00,39923
2019-07-30 16:00:00,41525
2019-07-30 17:00:00,39319
2019-07-30 18:00:00,37609
2019-07-30 19:00:00,40581
2019-07-30 20:00:00,43523
2019-07-30 21:00:00,37294
2019-07-30 22:00:00,33422
2019-07-30 23:00:00,25798
2019-07-31 00:00:00,17725
2019-07-31 01:00:00,5017
2019-07-31 02:00:00,2910
2019-07-31 03:00:00,1920
2019-07-31 04:00:00,1778
2019-07-31 05:00:00,1307
2019-07-31 06:00:00,1844
2019-07-31 07:00:00,1414
2019-07-31 08:00:00,1689
2019-07-31 09:00:00,3685
2019-07-31 10:00:00,13692
2019-07-31 11:00:00,25613
2019-07-31 12:00:00,34079
2019-07-31 13:00:00,36428
2019-07-31 14:00:00,39326
2019-07-31 15:00:00,41810
2019-07-31 16:00:00,44839
2019-07-31 17:00:00,42463
2019-07-31 18:00:00,41569
2019-07-31 19:00:00,41062
2019-07-31 20:00:00,41753
2019-07-31 21:00:00,37171
2019-07-31 22:00:00,33782
2019-07-31 23:00:00,26401
2019-08-01 00:00:00,15345
2019-08-01 01:00:00,5634
2019-08-01 02:00:00,3953
2019-08-01 03:00:00,3634
2019-08-01 04:00:00,1784
2019-08-01 05:00:00,1143
2019-08-01 06:00:00,1451
2019-08-01 07:00:00,1445
2019-08-01 08:00:00,2149
2019-08-01 09:00:00,3078
2019-08-01 10:00:00,12415
2019-08-01 11:00:00,24830
2019-08-01 12:00:00,30486
2019-08-01 13:00:00,33257
2019-08-01 14:00:00,35082
2019-08-01 15:00:00,39487
2019-08-01 16:00:00,40841
2019-08-01 17:00:00,38591
2019-08-01 18:00:00,39265
2019-08-01 19:00:00,37949
2019-08-01 20:00:00,36350
2019-08-01 21:00:00,31048
2019-08-01 22:00:00,30400
2019-08-01 23:00:00,26201
2019-08-02 00:00:00,15659
2019-08-02 01:00:00,7134
2019-08-02 02:00:00,2992
2019-08-02 03:00:00,2180
2019-08-02 04:00:00,1805
2019-08-02 05:00:00,1446
2019-08-02 06:00:00,1780
2019-08-02 07:00:00,1275
2019-08-02 08:00:00,1633
2019-08-02 09:00:00,4021
2019-08-02 10:00:00,10781
2019-08-02 11:00:00,23262
2019-08-02 12:00:00,27863
2019-08-02 13:00:00,31152
2019-08-02 14:00:00,33629
2019-08-02 15:00:00,37584
2019-08-02 16:00:00,36991
2019-08-02 17:00:00,35701
2019-08-02 18:00:00,36267
2019-08-02 19:00:00,35366
2019-08-02 20:00:00,31603
2019-08-02 21:00:00,26641
2019-08-02 22:00:00,25814
2019-08-02 23:00:00,25903
2019-08-03 00:00:00,14750
2019-08-03 01:00:00,6115
2019-08-03 02:00:00,3309
2019-08-03 03:00:00,1936
2019-08-03 04:00:00,1805
2019-08-03 05:00:00,1884
2019-08-03 06:00:00,1420
2019-08-03 07:00:00,1925
2019-08-03 08:00:00,1479
2019-08-03 09:00:00,2399
2019-08-03 10:00:00,5690
2019-08-03 11:00:00,12782
2019-08-03 12:00:00,15045
2019-08-03 13:00:00,16902
2019-08-03 14:00:00,17143
2019-08-03 15:00:00,19149
2019-08-03 16:00:00,18729
2019-08-03 17:00:00,17034
2019-08-03 18:00:00,15433
2019-08-03 19:00:00,15223
2019-08-03 20:00:00,15344
2019-08-03 21:00:00,16670
2019-08-03 22:00:00,16100
2019-08-03 23:00:00,12649
2019-08-04 00:00:00,8295
2019-08-04 01:00:00,4966
2019-08-04 02:00:00,4341
2019-08-04 03:00:00,2262
2019-08-04 04:00:00,1600
2019-08-04 05:00:00,1492
2019-08-04 06:00:00,1412
2019-08-04 07:00:00,1139
2019-08-04 08:00:00,1305
2019-08-04 09:00:00,1740
2019-08-04 10:00:00,2613
2019-08-04 11:00:00,7149
2019-08-04 12:00:00,8400
2019-08-04 13:00:00,11883
2019-08-04 14:00:00,14017
2019-08-04 15:00:00,13562
2019-08-04 16:00:00,12746
2019-08-04 17:00:00,11377
2019-08-04 18:00:00,11697
2019-08-04 19:00:00,11882
2019-08-04 20:00:00,12329
2019-08-04 21:00:00,10255
2019-08-04 22:00:00,10063
2019-08-04 23:00:00,6578
2019-08-05 00:00:00,2868
2019-08-05 01:00:00,3087
2019-08-05 02:00:00,2694
2019-08-05 03:00:00,2314
2019-08-05 04:00:00,1390
2019-08-05 05:00:00,1508
2019-08-05 06:00:00,1451
2019-08-05 07:00:00,1222
2019-08-05 08:00:00,1708
2019-08-05 09:00:00,3484
2019-08-05 10:00:00,11517
2019-08-05 11:00:00,21672
2019-08-05 12:00:00,27521
2019-08-05 13:00:00,30139
2019-08-05 14:00:00,32307
2019-08-05 15:00:00,34640
2019-08-05 16:00:00,35013
2019-08-05 17:00:00,33970
2019-08-05 18:00:00,30757
2019-08-05 19:00:00,30874
2019-08-05 20:00:00,33600
2019-08-05 21:00:00,29976
2019-08-05 22:00:00,28992
2019-08-05 23:00:00,27709
2019-08-06 00:00:00,10458
2019-08-06 01:00:00,5183
2019-08-06 02:00:00,3497
2019-08-06 03:00:00,2897
2019-08-06 04:00:00,2890
2019-08-06 05:00:00,2722
2019-08-06 06:00:00,2409
2019-08-06 07:00:00,2322
2019-08-06 08:00:00,2457
2019-08-06 09:00:00,4098
2019-08-06 10:00:00,12670
2019-08-06 11:00:00,25184
2019-08-06 12:00:00,30958
2019-08-06 13:00:00,31739
2019-08-06 14:00:00,32128
2019-08-06 15:00:00,34127
2019-08-06 16:00:00,36920
2019-08-06 17:00:00,36966
2019-08-06 18:00:00,37339
2019-08-06 19:00:00,36237
2019-08-06 20:00:00,34485
2019-08-06 21:00:00,32395
2019-08-06 22:00:00,29262
2019-08-06 23:00:00,29153
2019-08-07 00:00:00,12072
2019-08-07 01:00:00,6333
2019-08-07 02:00:00,3484
2019-08-07 03:00:00,3479
2019-08-07 04:00:00,2252
2019-08-07 05:00:00,1948
2019-08-07 06:00:00,1719
2019-08-07 07:00:00,1983
2019-08-07 08:00:00,2060
2019-08-07 09:00:00,3663
2019-08-07 10:00:00,12559
2019-08-07 11:00:00,24343
2019-08-07 12:00:00,32124
2019-08-07 13:00:00,34547
2019-08-07 14:00:00,36516
2019-08-07 15:00:00,37561
2019-08-07 16:00:00,39745
2019-08-07 17:00:00,39947
2019-08-07 18:00:00,34602
2019-08-07 19:00:00,33962
2019-08-07 20:00:00,33292
2019-08-07 21:00:00,31779
2019-08-07 22:00:00,32005
2019-08-07 23:00:00,26848
2019-08-08 00:00:00,16033
2019-08-08 01:00:00,6182
2019-08-08 02:00:00,3714
2019-08-08 03:00:00,2933
2019-08-08 04:00:00,2040
2019-08-08 05:00:00,2051
2019-08-08 06:00:00,1843
2019-08-08 07:00:00,1384
2019-08-08 08:00:00,1925
2019-08-08 09:00:00,5224
2019-08-08 10:00:00,12794
2019-08-08 11:00:00,20880
2019-08-08 12:00:00,33393
2019-08-08 13:00:00,31000
2019-08-08 14:00:00,34773
2019-08-08 15:00:00,38096
2019-08-08 16:00:00,39190
2019-08-08 17:00:00,37991
2019-08-08 18:00:00,34155
2019-08-08 19:00:00,34947
2019-08-08 20:00:00,39115
2019-08-08 21:00:00,33389
2019-08-08 22:00:00,29279
2019-08-08 23:00:00,28841
2019-08-09 00:00:00,15859
2019-08-09 01:00:00,6190
2019-08-09 02:00:00,4229
2019-08-09 03:00:00,3575
2019-08-09 04:00:00,2370
2019-08-09 05:00:00,1501
2019-08-09 06:00:00,1276
2019-08-09 07:00:00,1618
2019-08-09 08:00:00,1946
2019-08-09 09:00:00,3693
2019-08-09 10:00:00,10574
2019-08-09 11:00:00,21558
2019-08-09 12:00:00,28877
2019-08-09 13:00:00,30395
2019-08-09 14:00:00,31604
2019-08-09 15:00:00,34463
2019-08-09 16:00:00,36839
2019-08-09 17:00:00,36988
2019-08-09 18:00:00,36373
2019-08-09 19:00:00,34517
2019-08-09 20:00:00,36318
2019-08-09 21:00:00,27051
2019-08-09 22:00:00,18489
2019-08-09 23:00:00,13662
2019-08-10 00:00:00,9411
2019-08-10 01:00:00,5082
2019-08-10 02:00:00,3338
2019-08-10 03:00:00,2005
2019-08-10 04:00:00,1362
2019-08-10 05:00:00,1491
2019-08-10 06:00:00,1394
2019-08-10 07:00:00,1310
2019-08-10 08:00:00,1532
2019-08-10 09:00:00,2654
2019-08-10 10:00:00,4427
2019-08-10 11:00:00,9271
2019-08-10 12:00:00,10115
2019-08-10 13:00:00,12800
2019-08-10 14:00:00,14530
2019-08-10 15:00:00,16732
2019-08-10 16:00:00,14570
2019-08-10 17:00:00,14964
2019-08-10 18:00:00,14181
2019-08-10 19:00:00,10006
2019-08-10 20:00:00,11859
2019-08-10 21:00:00,9696
2019-08-10 22:00:00,8646
2019-08-10 23:00:00,5955
2019-08-11 00:00:00,5585
2019-08-11 01:00:00,2904
2019-08-11 02:00:00,2355
2019-08-11 03:00:00,1386
2019-08-11 04:00:00,1295
2019-08-11 05:00:00,1185
2019-08-11 06:00:00,1642
2019-08-11 07:00:00,1008
2019-08-11 08:00:00,1320
2019-08-11 09:00:00,2085
